Position,Frame,mean_curved,volume_curved,mean_background,mean_mip,volume_mip
22,102,129.11204595535486,184701,136.00012504689258,57556.27689699025,47180
23,102,130.51065432416897,201796,135.8250718290608,54551.85361165441,59308
24,102,129.77053243661518,244893,136.27572016460906,56773.361018370546,63199
25,102,130.28067332172435,174003,137.9027203335687,59846.50199482424,37096
26,102,129.81819205077255,230991,135.80095877277085,54922.63118511155,72432
27,102,132.63154165471332,289319,141.17692825940495,56188.045853223855,78555
28,102,130.74983091703663,230656,138.9954089097422,58725.50334205758,49670
29,102,136.1484867348451,168675,141.68672850030688,56224.659168357,49300
2,102,125.94106226728319,213242,126.32853729758429,58205.93369216156,44218
30,102,126.36707509726611,306376,133.23920325042116,57358.4098330126,64436
31,102,131.7568521924745,176148,140.39745969711774,58793.766278366944,36398
32,102,134.70184554156697,153776,139.06156231967685,60129.87910856941,33923
33,102,136.30703645629166,214284,147.1235137435813,58066.84265334147,52432
34,102,131.9382758322525,289125,141.57537841002733,60087.113934516594,54426
35,102,135.11296777800456,225374,144.97792207792207,59068.72748032536,52987
36,102,134.3720059435364,185075,141.9409271863362,60197.32338098132,37847
37,102,128.11153024883745,260853,136.4214539056609,59867.36810853323,50860
38,102,129.20074902524112,194920,138.1316504043207,59359.47427891763,40356
40,102,126.39792941447324,277989,138.50442223340764,56186.22335728827,81542
41,102,133.15834370169287,212184,149.553335701178,59734.64645243538,45496
42,102,128.53377031342578,268357,142.09731037290734,58006.30804597701,64815
43,102,125.65540553072314,215668,138.68070486534413,59555.02155937588,42812
44,102,129.3527551565013,275429,140.76860841423948,50682.75764197421,124019
45,102,132.60596450262133,178154,151.17038390053196,58860.906221914076,38943
46,102,128.52311888111888,357500,137.78223858971262,57420.33713905453,76639
47,102,131.17581740397947,253149,144.81377273801087,57611.76715005137,59373
48,102,131.20641522449228,197156,146.6710565402515,61266.370520456985,40964
49,102,135.02200201133215,203845,150.66678004885742,61197.05116566394,37232
4,102,134.63090948661525,206765,140.39927867698805,59033.89736043827,44174
50,102,129.02566675253888,295012,143.77901756809254,58899.0801538557,64476
51,102,130.32062928190814,197050,150.19276530703988,59502.282792633814,44202
52,102,128.77376095957135,65696,140.72347603536528,50970.31754867997,41855
55,102,125.90442739933428,179654,139.0470132918821,60936.97039232461,32728
56,102,131.84876207536306,203203,147.59325288772965,58975.055438192176,46863
57,102,131.4930466884492,259229,149.58088178319602,58996.17508929859,62431
58,102,130.76702572219122,175646,145.55680723091749,60064.05439224986,39638
5,102,134.5020100575973,136812,134.7688933200399,60102.17269710346,31037
60,102,129.14968280364621,194832,143.5403651867643,60941.28490739148,34878
61,102,130.75657522706027,173302,144.37248904165747,59690.788098195175,37843
62,102,127.95741331129216,254070,142.34376777251185,59781.56282465254,49861
63,102,129.4668226334186,179098,145.61725345506846,60592.37816088663,34919
64,102,133.3656524678837,273615,150.26743284535047,60096.02969308981,53110
65,102,131.2036186081588,156469,147.8095099923833,60814.656983506815,33529
66,102,133.1738090141351,289634,151.16694674105443,58807.776413000516,65782
6,102,129.97201718591145,287212,133.24681217951627,51455.784599608465,107270
7,102,126.16901428263296,213266,127.25644725941366,58231.19842561912,52211
8,102,130.17570520198495,264995,131.4833018273472,60186.26267689816,51866
9,102,126.38767942662098,305278,128.60563350608857,50867.09891949101,121887
11,103,127.53736866285806,200248,132.21193156802315,58707.609321391974,44886
12,103,129.40859664347735,210873,131.27003095141973,57497.24351061131,47308
13,103,130.8950901317351,282309,137.79097975374316,55746.75922316772,72860
14,103,131.39812489302318,286277,137.54883700004498,58579.59709618875,65018
16,103,131.15435879071856,164759,140.4794047302684,60173.346432109516,33311
17,103,128.8990437372629,197749,136.08364934813298,53074.96811281649,71408
19,103,135.64105849582174,179500,138.56642172523962,60331.77924799082,34840
1,103,132.48223502238443,280552,136.05035153258927,57853.72398212188,61304
20,103,134.15570025365423,244033,144.38752327244273,59023.75451669069,53413
21,103,131.15356513428665,194621,135.54902764761013,59514.8000513347,38960
22,103,129.87972521098246,219805,134.73465132238823,51150.75231316726,89920
23,103,133.26303345155435,180171,140.74890163534295,58715.56126579173,40765
24,103,131.097649496036,251010,139.87751464222052,58829.66285890113,51999
25,103,131.59288948130444,217565,140.0395414734673,57630.434473237045,56496
26,103,134.4865158562368,236500,142.2509113288832,57266.37568741938,58916
27,103,133.96978594539823,260541,145.28510312082693,58632.49585176043,58338
28,103,127.11304075557806,233146,133.73330147872448,58150.89186931862,51484
29,103,130.2297255052843,166342,136.3491246138002,59180.66619013581,37773
2,103,122.20130075404684,215106,115.12589888261977,50468.89856085109,88733
30,103,130.3127683092063,280460,136.12698839449746,58536.284881549676,61587
31,103,128.1449648232053,175684,136.96238073893835,58067.96808536615,40953
32,103,132.70813651080093,169569,135.4706549475475,60840.78198506534,32140
33,103,133.57341202113878,243155,143.43970449771854,59247.027746886124,53952
34,103,129.587396626649,296619,140.7156221408966,57798.626535626536,67155
35,103,136.05561160876988,260665,146.55067996373526,58768.45217716133,61571
36,103,133.56668421879186,216498,139.10471204188482,59396.731111012865,45238
37,103,130.95517792125173,295524,139.09850009145785,56228.26908753321,93713
38,103,129.9918350548987,196817,138.20165518053838,58642.882344976984,44316
40,103,129.74400387257256,283016,145.02042333697344,56351.56223550571,75616
41,103,128.02011495411918,247925,141.20270375463815,58515.336491272225,55627
42,103,127.90977978170422,275681,140.48454763811048,56010.90788668186,76775
43,103,131.0428013204294,230834,145.50689241434475,59957.85394094397,43010
44,103,126.82276545043202,315153,137.53767264582802,55010.1174906464,84994
45,103,127.9120113295419,178648,141.36689058339385,60376.40017416546,34450
46,103,127.52001809851771,369091,135.47486089030207,57474.239594667226,76283
47,103,132.09010693420302,257261,144.9433926542976,58439.94289760071,62852
48,103,127.94336165250708,228114,142.83944153577661,60376.19917375243,45749
49,103,130.95594147356056,207701,144.72095003497247,60945.509320288365,38840
4,103,131.11535632252932,199833,137.06907169811322,58470.10038411278,50506
50,103,128.72195463521248,341322,142.23430840759394,55374.55799768054,89676
51,103,130.9975052666593,198418,148.63970975481303,59594.11175208582,41950
52,103,129.44949968730455,159900,142.62109080955312,55665.82777826315,45784
55,103,131.8462582768734,156158,148.38980944490473,60948.414652567975,33100
56,103,130.09620108981568,207191,148.17083582089552,60907.62284906105,38181
57,103,125.8169408738647,300138,139.73133204932367,56870.603917105065,72043
58,103,133.48149499452722,200081,152.49478945774007,61056.40033938854,35947
5,103,135.6039237151802,149807,133.41219283956607,57525.941271354204,40917
60,103,127.27194059395231,184897,138.12628922882826,59496.14098287747,40473
61,103,129.1100522843993,172518,141.1100237438234,59422.29038318022,38859
62,103,128.4139219102057,234781,143.9184898354308,59944.78212453601,47954
63,103,131.7639758291114,184354,149.74033399891087,60879.406024240256,33498
64,103,128.21839139956202,251150,146.07258764432055,59499.17439251261,52141
65,103,131.0299256271272,158660,147.64880061338494,60826.3267789148,33616
66,103,133.12572133019717,264442,153.98123331553657,60039.495291049374,55214
6,103,126.94343040071888,284888,131.08951562025376,56297.4526810966,70363
7,103,129.8953651148031,222163,133.25663221141605,53693.24371776438,75809
8,103,126.05273356767535,302407,121.81514604167585,58930.70321489002,56145
9,103,129.8661456679883,296098,132.7304047183242,57115.94204966772,71475
11,104,130.1983811781761,198663,136.1684323369908,61066.9073376606,37437
12,104,132.5879791522247,194745,138.06402486402487,60516.710958331154,38254
13,104,129.9711696286834,296701,136.6212997903564,58400.40193298395,67357
14,104,129.3977385479027,300338,132.44471900145726,58984.144159718504,65365
16,104,129.64240372407957,170136,138.79102271200108,57850.604132117194,43416
17,104,127.45615535478893,155515,135.0237017310253,59616.54998071307,36294
19,104,133.66097898617224,192873,133.6888335502858,59322.6487511474,41398
1,104,134.039333549113,259524,140.28197818866542,60384.422370183755,50013
20,104,127.24628164363956,245942,133.1100652883569,57097.57993695114,62174
21,104,132.6230157711869,194849,136.8830829335555,56345.33091369562,56069
22,104,129.2898843248995,182321,134.7419748565849,58626.577313744165,44106
23,104,131.13627732632904,182745,139.72783878289675,60018.22044792321,35006
24,104,129.9094914836334,251457,139.6496712093777,57353.31122744012,65714
25,104,132.26416490063576,200072,142.1205688137164,60406.188243618635,38158
26,104,135.0895352259209,241257,144.52210922227997,55604.02730389874,70869
27,104,132.86307636561284,242858,143.24941718622932,59656.87904283626,53366
28,104,126.50054769087956,215450,134.4655027463289,59003.066419676856,48585
29,104,128.39762738026474,206017,132.79042921336708,57923.553951136295,49239
2,104,122.49367483616986,208295,114.61833575500168,54253.52427106696,62420
30,104,131.58903307870824,295598,138.0760749005024,53000.023297507774,107093
31,104,130.66545956863672,181703,141.29738019969327,58545.167758317904,42138
32,104,134.6091760621375,168787,135.93659471517893,57332.91629329657,46424
33,104,134.3317436849792,221852,145.41164539160536,59556.481783782714,50477
34,104,128.75149200286464,335120,135.00498684787374,57289.19256183701,78998
35,104,134.2458719671312,270165,144.12112077023744,58325.069735214056,60615
36,104,133.69098807209542,208335,139.8633114710213,58904.728496666736,46051
37,104,131.85170941022525,301098,138.95479712969527,58492.42083450803,70940
38,104,131.09951570201684,232295,136.36954028719586,60089.68204246411,40128
40,104,130.8458668094983,280050,145.72679000881016,58112.759053369424,72045
41,104,132.6968318392607,238498,147.97104688913726,59504.63643446205,52626
42,104,129.8620139421847,312720,142.53738009243077,55892.82790383922,85981
43,104,128.17699205464922,205529,143.1685952509273,60325.730317654685,41649
44,104,125.27257243117712,292381,135.00365867261573,55223.836301574695,96971
45,104,130.52528069397763,178219,145.83370072614107,60808.28046940992,33148
46,104,127.02486618828708,383935,136.3762349799733,59244.34792657872,73984
47,104,133.23541646825774,262505,147.85597411003235,57932.03226551534,56283
48,104,130.14386643056636,277848,144.26913111871934,60554.89270773702,45418
49,104,132.4538308611154,239933,146.29691211401425,60458.57955538756,42329
4,104,130.75152627519915,232101,135.29516697265916,53465.00296051098,85796
50,104,129.31597205304854,307869,143.32240188756845,58118.830516275455,63009
51,104,129.81623599714916,218884,145.28997598280876,59532.72538387935,43894
52,104,130.68733599749632,166156,143.73734570854464,58604.953663706365,37271
55,104,128.16089197274806,198885,138.51208946772368,59634.61976593665,37853
56,104,130.283622267686,260036,142.52825510446087,57438.359688112665,66819
57,104,128.84234626338144,304433,143.89836950410435,57618.254873939666,76273
58,104,132.0419547187744,176762,150.94468506827192,61088.55301878597,36836
5,104,130.3150932560659,153234,125.08071965258151,60564.58795631825,32050
60,104,127.06989724652351,176831,139.58774534903569,59215.550711677475,40257
61,104,130.8275204310946,167759,141.7691474699744,58614.6914271556,40360
62,104,130.44419699994882,273462,146.8004361804978,57907.98812562251,64256
63,104,131.65721737545843,175604,148.5170670455672,60118.44951453783,38417
64,104,131.05539338782168,250084,149.6862365591398,58822.70898485541,56918
65,104,127.52273865317858,177737,140.6190804741893,61075.19034169404,32573
66,104,131.0415326020263,267284,146.20098797465195,59145.515674008355,57707
6,104,131.28548233336366,296859,134.49729802152652,55139.299745826575,78293
7,104,123.9215768772026,259069,125.82272890323738,51595.142515084764,93969
8,104,130.20079679941077,298695,130.0684092126406,57889.12975088866,69487
9,104,131.8438954081739,240057,136.0191803703597,57501.87219193722,62187
11,105,131.4143417580066,210295,137.80064269690172,60574.040079569735,40719
12,105,130.08051850556424,234443,132.22563986295847,59015.91359165778,42195
13,105,130.63982583609004,300177,137.55954168991116,58312.73832106359,73487
14,105,129.34591188552463,294072,133.3174723279142,55663.31331423254,81672
16,105,131.20046570213552,173072,140.83391699092087,59792.80764181772,35803
17,105,128.31663957740756,187036,135.72701011073664,59444.77309765885,40621
19,105,128.14479929086994,197425,128.4459605128787,53305.21685927067,77880
1,105,133.44717600968536,294052,137.74362798566435,59027.03191855678,66795
20,105,133.34331220683055,254972,142.54005991809362,59382.299018111975,55709
21,105,126.6595620730303,219717,132.75814040030835,59192.46723232702,42664
22,105,130.96320342807059,184827,135.69789721771602,58624.86637236508,45305
23,105,131.96382889186836,204362,138.47152649969325,57016.820370403446,55993
24,105,130.9758873943255,257749,139.26674602063204,59607.47771043214,48341
25,105,130.24247606526262,202321,136.6619097273946,59947.66113293313,40479
26,105,127.8099081166938,248685,136.1721967572005,59120.778474987856,51475
27,105,134.48737738026543,249552,145.37555383822772,58803.70476386248,58377
28,105,134.4578844863952,247486,143.88324082189112,58924.38604772095,49999
29,105,125.80723344489289,191527,136.04696597231208,60728.92747063879,34910
2,105,124.20796828187171,211614,116.97191358855021,59159.29093396848,39466
30,105,126.55475671536287,339520,132.96094442453844,53510.93887819792,120039
31,105,130.3876627409486,173896,138.97657498385067,59429.70986805606,41457
32,105,135.200001086372,184099,139.28140942983686,58241.157307060756,39585
33,105,135.6290113991884,258264,145.54419833367203,56665.47565104167,69120
34,105,128.2939633691639,274905,137.74415244737824,57144.1239448314,65037
35,105,133.30168344558948,252102,144.17201978855377,59000.50949801506,53906
36,105,132.5299894697451,229814,140.05139781212017,57767.84475878893,52879
37,105,131.7048253248301,276914,139.25592590654597,59625.5150076432,55605
38,105,131.40375451685318,239658,137.15716982958946,52890.78368892583,75789
40,105,131.49892622451054,295220,147.8996547549657,56111.644768776285,91059
41,105,131.65198921849878,253768,145.5799512195122,59008.217880629636,52157
42,105,129.64217418918358,289708,145.15400122313076,58162.2320554843,63153
43,105,129.80445813922208,245349,143.55925408648872,60248.827237389465,43991
44,105,126.54661111479581,331702,136.52342904374865,54447.01684916603,100183
45,105,132.41801604211054,159580,150.54444812240243,60707.930337484206,33246
46,105,127.53524136091349,386123,134.97809396645246,57939.44533179012,77760
47,105,128.21961418505256,302995,137.6857006426454,53443.83861079297,89058
48,105,129.32360210185695,269476,143.05897146617778,58573.28248029729,55703
49,105,133.30706892874807,220387,149.10490201953615,60293.53259405585,44548
4,105,128.5261889867618,236588,132.03579470455782,54371.12991465921,79329
50,105,129.0486188934253,355150,142.32217871128515,56452.614317583124,84274
51,105,128.24608620047198,201275,144.8239804389169,60636.123802563234,38311
52,105,128.33393017624016,145767,141.7346356710295,60549.67120628759,31427
55,105,133.80962717201822,177830,146.40914644213308,60946.69797905296,33895
56,105,131.644048528586,217274,147.47901703567402,60839.18415010493,40505
57,105,125.35064484915007,276964,139.59192609465958,57979.15695746627,69968
58,105,129.18057411328874,207311,144.61720111537122,60365.99652186783,40539
5,105,137.893744402398,123937,135.01992773458886,51351.75503703269,51171
60,105,127.98689259547591,181119,139.8301484869369,59871.000724900325,38626
61,105,130.69599270238393,172111,142.61577823821185,60933.01595845735,31582
62,105,125.48665166581985,275540,138.73059525149094,58696.398941979525,58600
63,105,132.89889829407812,177089,147.281139441259,60490.989191526154,34695
64,105,130.14276839537987,260772,148.8948735579494,59635.01433557047,55875
65,105,136.0128689599647,154014,151.90225305935724,61151.61254408833,32605
66,105,127.30177297905351,316473,142.44867006740753,59179.79994008687,60087
6,105,129.9996485072951,307261,134.28650277069224,57357.601224640566,70388
7,105,129.5905195172743,236739,133.81315311779423,56193.88006361399,66652
8,105,129.22524151700426,313539,128.62307048240623,52328.514648802506,104343
9,105,130.18280807197064,315462,133.2680243125452,52055.64492957181,99676
11,106,138.67029054855874,52246,139.89337765277423,50088.00168433947,52246
12,106,130.4774603533618,229906,132.26073208368115,59628.55196095005,47324
13,106,130.9096810725898,273730,139.2033537791848,58557.671523363184,64653
14,106,130.4166969783145,302414,134.521601150933,58273.09311715249,63157
16,106,129.88897808322022,173155,138.77642263271974,60025.33241340468,35510
17,106,130.82117271300862,179089,139.95065270858296,58298.365604302795,44994
19,106,132.61965017779576,180263,135.9204041073203,61251.770780315805,32615
1,106,133.920554159949,266710,139.25943262044532,58070.663016235376,62641
20,106,132.60493434327756,257704,142.371076625158,59613.342131474106,52208
21,106,130.57296841357572,225255,137.31412356507158,58726.57626144435,48714
22,106,131.36038664441054,209081,134.8303193927971,55628.502778094604,61373
23,106,130.12224368662856,199814,136.6872071101535,58022.16140602582,51578
24,106,128.71885554744648,235676,138.92429310615168,58798.815874208434,55902
25,106,131.4664849974823,236327,137.6322198579742,59463.043260202445,43666
26,106,133.59003257942075,223147,144.12214584175766,59466.52272991512,51606
27,106,133.95628177879027,255477,145.4689875300928,58729.70531350913,57909
28,106,126.8911293377407,250793,133.71505667816658,59027.67321435622,50654
29,106,128.69441077321915,226042,136.77709093617338,59644.39767918393,44898
2,106,125.7325288365998,208329,117.89779733361438,59272.419612151316,41872
30,106,129.2163543141583,341121,135.70704779189353,52417.28851882126,144358
31,106,126.05636069433483,226807,132.0627151051625,53573.18025603347,75537
32,106,136.03871704442054,168143,139.14178856382978,61216.849635981234,30905
33,106,133.79988349925864,226608,144.46270508754998,59242.68632025038,51441
34,106,127.70579937349665,343813,135.67280486379047,57132.925686252755,81129
35,106,135.33611363761645,290256,146.5105802792321,58855.34490631268,61321
36,106,128.92973874280077,235094,134.91770151556628,57953.04163703879,50628
37,106,130.69142763932246,312656,137.68476694962212,58081.48388228033,71288
38,106,132.14978295544026,247645,138.0756185302107,56288.9681597978,56972
40,106,129.85677570399048,305828,145.8086731750098,58099.8949702525,64039
41,106,129.165121995908,261976,142.7676039753191,59477.39201715938,53615
42,106,129.06650605680161,265239,143.54136758594635,55203.76021037507,73773
43,106,133.48877576945412,220416,150.4311672579389,59055.77788346724,49411
44,106,128.1725147816353,307307,140.7512391442491,55891.87852672175,92827
45,106,128.78753306497987,173900,142.72367682504046,60838.55457986844,32228
46,106,126.05235392948198,425565,131.64390919821406,53710.76118933918,130459
47,106,128.9623012139562,350754,139.2884859539009,51764.9139422875,142846
48,106,127.40304355838336,309309,138.33425375951052,53594.62729682242,100737
49,106,131.73300036227903,245667,145.96157247164044,59078.242082258526,55824
4,106,129.91503701248482,217224,135.47022152955583,59416.91412012645,45552
50,106,130.62249557784057,283798,147.85812885381512,57949.25885547429,73288
51,106,129.23699279570056,198909,145.2577552336832,60971.60064603407,36221
52,106,126.26669282351263,168216,138.78488503702746,58261.97922988262,42513
55,106,130.1773625612264,228047,146.23223056732243,59566.26058404359,42942
56,106,126.86503392130258,221100,140.44983983898857,60295.91954103245,42966
57,106,128.64574467752476,319823,142.99128222966215,55924.41026334471,88743
58,106,131.95432360085036,217793,150.0479332596942,60553.41695527048,41002
5,106,127.00716765787755,174534,123.86247629705618,59280.13979763028,38148
60,106,125.34974189105355,175701,135.90092847668606,60306.01865468799,34951
61,106,130.7973528203322,170370,143.07946384246236,61145.44532108905,30926
62,106,132.02911078063238,283091,148.6722674290741,59935.63722531012,54334
63,106,132.40070358456472,156058,147.18870502504933,60896.378329787556,33373
64,106,127.12010093293516,302379,142.4916733636932,59728.116981532956,56479
65,106,132.42982146253973,147196,146.94670089083496,55241.217215747456,43588
66,106,129.55520073643797,280268,148.05287429434682,59996.34410401432,59761
6,106,127.14331650953878,315030,131.44073052281175,52907.57399030036,98148
7,106,126.60464030010874,274034,127.66189308906378,52637.44200370762,100334
8,106,129.44664417527815,310341,128.77739316508277,57983.50308543536,72113
9,106,130.1085894100813,326367,133.5343540478335,50869.48196685344,118504
11,107,133.63251722887196,220560,139.58405128054338,59234.26338892084,52170
12,107,132.48986901593537,210789,137.3774358974359,60940.228075572304,39009
13,107,130.73212156266288,280086,138.54679301034184,59038.62647467655,56114
14,107,130.1945942598842,322990,136.83471162227087,56644.79709381778,79761
