Position,Frame,mean_curved,volume_curved,mean_background,mask_mean,mask_area,mask_eccentricity,mask_centroid_x,mask_centroid_y,mask_total
49,159,,,,,,,,,
4,159,134.99235095613048,8890.0,131.18956599955027,198.4095112285337,1514.0,0.8739062917751939,572.5303830911492,292.90422721268163,3762.0
50,159,109.17505523868249,155688.0,113.0077997325806,1612.207690917851,33208.0,0.9520455970609711,261.9719344736208,216.5449289327873,33234.0
51,159,106.47166231918425,4217.0,106.34201494044014,204.33979328165375,774.0,0.9240017772445487,602.5064599483204,543.4832041343669,3387.0
52,159,107.79459962756052,10740.0,106.6470113085622,208.54430379746836,2291.0,0.8886497972203736,529.6748144914884,643.7612396333478,2367.0
53,159,122.65389221556886,835.0,119.4259421560035,194.14537444933922,227.0,0.8695986058211049,1078.8590308370044,739.0044052863436,324.0
54,159,109.32480999234078,16973.0,108.05721003134796,647.9616319913537,3701.0,0.7987078130682056,692.8516617130505,332.2458794920292,3701.0
55,159,,,,,,,,,
56,159,128.04746835443038,316.0,121.85416666666667,164.9620253164557,79.0,0.8143750207752816,510.53164556962025,669.9620253164557,79.0
57,159,113.05241403065618,17419.0,110.7769562538509,201.46747175691468,2567.0,0.8077918543760202,658.9567588624853,655.3377483443709,2567.0
58,159,129.0,93.0,123.95528455284553,161.4516129032258,31.0,0.6414458864199617,842.483870967742,586.6129032258065,152.0
59,159,110.10897689553879,214807.0,114.49339247197497,1685.1103536977491,38875.0,0.947855162366007,1062.434958199357,497.2669581993569,38875.0
5,159,146.28563826956847,18793.0,127.77037887485649,196.11093847110007,3218.0,0.8295097846308281,621.9005593536358,448.96674953387196,14555.0
60,159,109.99638614355595,651105.0,114.50283948293173,267.3433088763059,100312.0,0.9592449003547104,499.7518542148497,1016.3192638966425,101551.0
61,159,110.01824043099239,526413.0,116.70551396231771,253.6883380172913,93226.0,0.9417695710638336,745.3832300002146,949.1511595477657,93531.0
62,159,110.30538748519193,282785.0,116.11742609831782,307.48992807229655,48799.0,0.9108959783976982,1068.5639254902765,637.3787782536527,49146.0
63,159,109.73441895867052,592531.0,114.82615515325796,261.43976542309986,90546.0,0.9788043905796235,616.3521414529631,954.0483290261303,91368.0
64,159,108.59250601006578,693836.0,108.80751759986263,266.9860347218901,104545.0,0.9065784616051054,356.9043282796882,570.5061169831173,104545.0
65,159,109.49874883806275,495939.0,115.71886970712016,271.39748521484273,76428.0,0.9506884738121061,303.75022243156957,838.1907023603915,334702.0
66,159,,,,,,,,,
67,159,,,,,,,,,
68,159,125.70297029702971,101.0,123.59701492537313,182.4257425742574,101.0,0.9870169504923832,286.7821782178218,685.2376237623762,277.0
69,159,127.79839786381842,749.0,123.65229885057471,190.8715953307393,257.0,0.688670359340875,472.1206225680934,530.5564202334631,2023.0
6,159,152.57541652874323,9063.0,140.26512096774192,199.0627027027027,1850.0,0.8385877455904567,855.0718918918919,637.6443243243243,7904.0
70,159,108.79563263031088,556170.0,114.70348966085056,257.116089202768,84392.0,0.9667488470147447,1054.355649824628,707.4015428002655,85497.0
71,159,128.635593220339,354.0,125.08763693270735,159.1271186440678,118.0,0.9780812756716903,627.1101694915254,867.7966101694915,118.0
72,159,108.80573419078242,548604.0,114.1449912632731,247.91048587218432,83417.0,0.9049472381965743,990.002277713176,830.3648177230061,83417.0
73,159,126.75897435897436,195.0,122.86324786324786,194.30434782608697,69.0,0.834042429389763,359.92753623188406,833.7971014492754,268.0
74,159,110.96948497632594,310044.0,116.96841637010677,254.3483002716273,48596.0,0.9936573320496689,575.1434068647625,667.5627417894477,48704.0
75,159,121.28703703703704,108.0,116.93262411347517,178.33333333333334,36.0,0.8899945863455234,1181.2222222222222,185.13888888888889,183.0
76,159,107.48608534675807,525597.0,112.42126093118108,226.89845292249592,93208.0,0.9716634239182247,512.6584627928933,137.8857501502017,105109.0
77,159,108.37048350378338,659333.0,112.55521898558317,249.52067682187987,115540.0,0.8666884068847864,902.9257659684957,220.91734464254804,117463.0
78,159,108.4404865430432,724458.0,112.8061491716704,271.64017334378315,108455.0,0.9314010094596203,999.2387626204417,427.481028998202,326036.0
79,159,121.88642659279779,361.0,119.27350427350427,188.5631067961165,103.0,0.9487237511859514,612.4660194174758,1174.9611650485438,361.0
7,159,144.22480711467105,16979.0,122.9193751574704,202.05357695881077,3229.0,0.7496767556988733,581.5261690925984,255.85661195416537,21318.0
8,159,159.28416860272154,15065.0,119.1578443877551,248.33530766699573,3039.0,0.8254213657101481,712.6518591641988,435.4261270154656,20076.0
9,159,139.4505485508433,12214.0,129.0786891679749,195.21064604185622,2198.0,0.8823277064028473,577.7020018198363,230.426296633303,5472.0
10,15,143.97283781649733,18997.0,113.90828823696953,250.1446033810143,3845.0,0.8436682414728296,693.7654096228869,640.7297789336801,12812.0
11,15,133.18038814343112,26382.0,114.24127182044887,234.89330725771404,4602.0,0.8661142927510005,624.6495002172968,323.48804867448933,14279.0
12,15,124.66741539383048,6678.0,123.27027027027027,211.26601423487546,1124.0,0.8968354291693601,676.6725978647687,487.93950177935943,6288.0
13,15,139.94464407550603,21985.0,113.48118532455315,265.81299524564184,3786.0,0.8571782564012276,550.8026941362916,456.69149498151086,11891.0
14,15,140.2971742112483,18225.0,121.53886629992824,214.41298943443132,3218.0,0.8624293817682555,714.455562461156,157.6121814791796,17104.0
15,15,149.17673378076063,19668.0,118.81457610312346,223.76645999409507,3387.0,0.8401966093878745,584.6220844405078,593.4771183938589,14751.0
16,15,152.2005682365405,20766.0,123.9155034895314,231.87621426588953,3603.0,0.7979000315933744,589.4610047182903,519.4016097696364,15764.0
17,15,142.3223863398282,19092.0,122.37833899951433,209.10012062726176,3316.0,0.7538955012776181,640.5666465621231,349.1130880579011,3316.0
18,15,144.69046660146137,17381.0,115.07377752359164,239.51716438738487,3583.0,0.874792834996347,504.3569634384594,374.4666480602847,8741.0
19,15,139.33527032416112,17553.0,113.89593211879212,246.6426921807984,3031.0,0.8596267333113524,696.189376443418,422.4120752226988,20165.0
1,15,144.617684994984,20933.0,115.31018262313226,256.83295298950253,4382.0,0.785724419215136,633.7288909173893,449.6264262893656,16280.0
20,15,132.92008639308855,1389.0,125.54468485418627,208.90625,352.0,0.9312200886723527,374.79545454545456,512.9630681818181,352.0
21,15,149.53183255205494,18346.0,123.91848114710568,271.8278166772756,3142.0,0.8198934839623666,333.66327180140036,669.5986632718015,6518.0
22,15,130.83512544802866,279.0,125.99579831932773,157.6027397260274,73.0,0.7894453064540776,542.5205479452055,236.42465753424656,73.0
23,15,133.9987368041144,11083.0,130.0639518210496,183.28143392188335,1869.0,0.8732297811676801,569.1203852327448,549.4055644729802,3768.0
24,15,152.04640591438132,20019.0,130.508935716191,221.1948989412897,4156.0,0.776761924769873,541.3022136669875,685.4037536092396,13193.0
25,15,,,,,,,,,
26,15,,,,,,,,,
27,15,133.52756653992395,2104.0,122.03992273019962,208.5249169435216,602.0,0.8719268314438492,441.0598006644518,729.1312292358804,1316.0
28,15,114.64583333333333,96.0,114.89795918367346,318.45454545454544,33.0,0.7398539074547796,576.2727272727273,982.7272727272727,33.0
29,15,130.73651290070367,10232.0,127.70745820831547,208.43662790697675,1720.0,0.8451850043784394,181.6517441860465,637.5325581395349,1872.0
2,15,142.12092151084917,18665.0,112.15478260869565,246.93606945540648,3801.0,0.8098066774907559,719.6837674296238,713.9421204946067,7736.0
30,15,123.7552570093458,3424.0,116.64650432050274,217.31334841628959,884.0,0.919489363030462,637.6097285067873,18.307692307692307,3249.0
31,15,149.35075651122511,122404.0,124.33322384628018,268.8302475898335,18256.0,0.8597934492517801,477.51216038562666,614.8937335670464,185676.0
32,15,146.2272575808064,12004.0,133.00878620240806,197.17029328287606,3171.0,0.8159855433426073,572.2491327656891,293.0678019552192,3171.0
33,15,129.46921384089526,21357.0,117.63905191873589,245.02419569263495,3761.0,0.8716348317069752,520.9234246211114,456.5705929274129,3761.0
34,15,,,,,,,,,
35,15,141.07540088706926,2931.0,131.87925170068027,195.2516382699869,763.0,0.9420332458320078,65.02359108781127,673.3302752293578,5866.0
36,15,126.66795023696683,3376.0,124.52032054951346,171.53169014084506,568.0,0.7856705657833766,297.27992957746477,283.2728873239437,568.0
37,15,151.19090674244381,54194.0,127.53245861621787,273.5452601568068,9821.0,0.9742175768262774,291.89318806638835,770.2770593625904,10427.0
38,15,133.40657878576985,48854.0,125.27726272784412,196.19859299428404,13646.0,0.9054465517617105,925.5957789828522,197.33768137183057,56196.0
39,15,175.65217391304347,414.0,123.140589569161,453.53472222222223,144.0,0.6773757907285939,570.1458333333334,224.63888888888889,343.0
3,15,141.9909927175163,20872.0,115.66869968284948,236.20022402688323,3571.0,0.8392396529585198,701.6684402128255,597.3914869784375,19378.0
40,15,151.83869731800766,2610.0,148.93262599469497,164.66858237547893,522.0,0.9685335592839702,489.0402298850575,565.9425287356322,659.0
41,15,147.3957936956857,19447.0,129.1851902359198,206.98900306471967,5547.0,0.8432821722852032,874.2549125653507,647.8242293131423,49400.0
42,15,147.98601718794026,28392.0,128.1873759013481,239.7246537396122,7220.0,0.8494727398006361,486.24639889196675,418.0680055401662,14917.0
43,15,108.09161651794979,19276.0,107.82658959537572,689.5948154409693,3549.0,0.8044569857990277,602.7988165680473,262.10932657086505,11815.0
44,15,110.31702495675809,4047.0,110.47930434782609,173.11383285302594,694.0,0.6155366491445767,732.9077809798271,343.8876080691643,2318.0
45,15,111.29322684368842,19282.0,115.56720580033463,346.8697709163347,4016.0,0.8078398443755415,749.2218625498008,511.07918326693226,8195.0
46,15,110.86683018323474,13862.0,112.92894863178108,198.57399380804952,4845.0,0.9077589968974886,836.0491228070175,421.6028895768834,4936.0
47,15,115.31613911684252,17913.0,130.05424174174175,476.1811361200429,3732.0,0.7012106944344338,671.5340300107181,438.14844587352627,27655.0
48,15,132.6212686567164,536.0,125.41748942172073,192.23618090452263,199.0,0.8268289454735535,244.90452261306532,218.30653266331657,949.0
49,15,111.13966480446928,22196.0,115.96175453759723,210.77078536710155,3909.0,0.8565819364732112,559.6050140700946,533.9969301611666,3909.0
4,15,127.31948123116267,10949.0,124.4993899959333,182.8495197438634,1874.0,0.8595796966178033,568.9946638207044,273.35272145144074,4215.0
50,15,114.46066498441442,26948.0,118.93899561846983,442.1394539614561,7472.0,0.986081397032937,501.19405781584584,1130.7732869379015,7472.0
51,15,112.58134375150726,20733.0,113.78090692124105,244.9936599423631,3470.0,0.7474609833977266,583.7302593659942,543.7593659942363,12395.0
52,15,112.2090597678818,19559.0,115.96799431009957,295.8849896785609,3391.0,0.806249347275005,529.0002948982601,643.2931288705397,10275.0
53,15,108.41353527607362,5216.0,108.47243107769424,192.561893896178,1753.0,0.639447223796556,704.1431831146606,236.218482601255,7203.0
54,15,108.8383320852875,25373.0,113.99341185865443,365.6872448979592,3920.0,0.8298629885628804,690.0989795918367,333.2869897959184,4182.0
55,15,108.11002530933634,14224.0,108.33997916976641,193.32159747766684,1903.0,0.9460845547603054,704.7514450867052,262.0299527062533,5855.0
56,15,109.83566280847347,18316.0,112.97783797094311,207.53045124644999,3169.0,0.8761006129277311,672.898390659514,569.6945408646261,10765.0
57,15,112.13567386831275,15552.0,113.3768228660315,189.64807609165587,2313.0,0.7913949568547453,656.9796800691743,655.0389105058366,2313.0
58,15,115.8536497500788,22207.0,119.46595444940127,203.41037131882203,4686.0,0.9494788663110757,144.68011096884337,868.6209987195903,10091.0
59,15,111.20408916445231,13548.0,109.18423904629199,194.24166666666667,2400.0,0.7802858062634527,629.4420833333334,214.87416666666667,2614.0
5,15,138.6813447203436,20257.0,123.94183989385228,212.41342242882044,3442.0,0.8442352729094047,614.4128413712957,426.7905287623475,9748.0
60,15,143.06184027086238,10042.0,142.73992879895073,161.9720853858785,2436.0,0.9614386098294099,683.7302955665025,985.0484400656815,22294.0
61,15,135.0733214799763,11811.0,127.99520797393137,208.15244299674268,3070.0,0.990445613495218,395.9644951140065,1123.9296416938112,14089.0
62,15,160.41061703590123,18913.0,127.63828220858896,233.69017938583156,3289.0,0.8152194268864078,575.6774095469748,560.0611128002432,7804.0
63,15,132.73552211582307,2193.0,127.79481311975591,176.47058823529412,731.0,0.9439838196586333,181.27086183310533,836.5116279069767,1795.0
64,15,128.93410455410748,6829.0,120.7372523546606,189.72259332023575,2545.0,0.8981396120078715,551.7996070726915,268.32259332023574,2545.0
65,15,150.84387006636396,11452.0,134.33682696259763,199.41564492398234,4078.0,0.9289006787928796,663.6118195193723,1102.8837665522315,4227.0
66,15,129.4294117647059,170.0,122.72619047619048,174.96875,64.0,0.8917345412780306,1159.046875,393.671875,239.0
67,15,134.44444444444446,18.0,120.72058823529412,165.11111111111111,18.0,0.3973597071195132,543.5,370.0,108.0
68,15,150.7046572317575,19926.0,124.30623430006851,225.99942179820758,3459.0,0.8385350075866309,781.7817288233593,336.673894189072,23174.0
69,15,158.26509790300872,23033.0,127.74983977782524,220.84871031746033,4032.0,0.843704520680109,537.1349206349206,674.890376984127,34153.0
6,15,140.57441379310345,14500.0,123.21895973154362,203.40555338287055,2557.0,0.8244357633618896,846.1716855690262,612.4032068830661,15900.0
70,15,134.7420425301368,29532.0,126.76409618573798,212.68044666191494,8418.0,0.983452072993088,570.371941078641,235.14041339985744,36205.0
71,15,136.72221016066,9212.0,135.22168462722675,162.073125,1600.0,0.9813210434529778,98.04125,438.415,5724.0
72,15,148.37260259847392,19396.0,127.87871531201577,203.54927454305633,5307.0,0.8684931396834799,1042.665159223667,822.4143583945732,5383.0
73,15,152.26462849267008,15962.0,139.2687898089172,205.2866626433313,3314.0,0.8353600906031186,726.3273989136994,310.94477972238985,7132.0
74,15,132.13333333333333,300.0,127.72745490981964,152.55844155844156,77.0,0.8364538327245132,737.8831168831168,325.84415584415586,274.0
75,15,143.21973094170403,669.0,127.01793721973094,181.02690582959642,223.0,0.9172073191599859,582.4439461883408,46.152466367713004,2399.0
76,15,127.77020311149525,9256.0,122.80357142857143,178.46687254351488,3562.0,0.9676727455913696,1085.85485682201,101.29533969679954,48941.0
77,15,160.25689189189188,7400.0,155.2034704064654,190.44782034346102,1514.0,0.7029154381245369,489.4002642007926,574.5772787318361,7863.0
78,15,127.34172097226846,21023.0,126.44423834917691,202.07758620689654,4408.0,0.9463769757661821,175.08688747731398,175.88543557168785,24201.0
79,15,130.87146529562983,1167.0,124.18115942028986,202.52295918367346,392.0,0.9270474699255409,608.4336734693877,1183.1683673469388,2111.0
7,15,135.4157071154414,20322.0,119.65938153917693,192.89638756650797,3571.0,0.8143390471858365,575.852982357883,230.44441332959954,23806.0
8,15,141.679802259887,21240.0,114.38270113553999,231.07593238529648,3727.0,0.8103530581608442,700.0574188355246,413.07807888382075,7584.0
9,15,130.12811023622046,12700.0,123.78403403403404,200.71406727828747,2616.0,0.8770482336642493,569.7637614678899,197.28899082568807,3059.0
10,160,148.84106392230757,13798.0,130.72533908754625,226.15648445873526,2799.0,0.867840978134583,699.3872811718471,669.2951053947838,21379.0
11,160,128.71920289855072,552.0,126.00190476190477,164.3586956521739,184.0,0.7825271316151319,303.2717391304348,250.0,521.0
12,160,159.90469426406926,14784.0,131.60488798370673,228.5366810513927,2549.0,0.5877191721621291,674.5555119654766,528.2259709690074,16646.0
13,160,153.7641176470588,13600.0,126.26722282023681,231.27394859813083,3424.0,0.8702119487249457,559.1696845794393,482.8452102803738,29026.0
14,160,130.64045563108579,5443.0,127.34391534391534,186.27420402859,1539.0,0.9613374215806594,281.57829759584143,1180.869395711501,11164.0
15,160,127.39244186046511,344.0,124.75891341256367,163.64935064935065,77.0,0.7760714954118947,106.02597402597402,576.5844155844156,187.0
16,160,131.1137521222411,589.0,127.68085106382979,190.41176470588235,153.0,0.7205835696071945,367.62745098039215,813.3333333333334,229.0
17,160,142.51620837029273,24802.0,123.58109302032058,291.31249042145595,6525.0,0.9830658547511415,987.5386973180076,856.6200766283525,6525.0
18,160,130.3822241681261,4568.0,126.8768472906404,181.6151121605667,1694.0,0.78535005742017,262.70070838252656,785.9710743801653,11969.0
19,160,151.84927303280486,13687.0,125.58771929824562,261.41119133574006,2770.0,0.8714870139279619,708.454512635379,443.38808664259926,26306.0
1,160,138.07825224256956,24191.0,124.0937640197398,215.43499197431782,4984.0,0.8370062585802273,641.7698635634029,482.9211476725522,32637.0
20,160,129.46350710900475,1055.0,123.73776223776224,193.3905109489051,274.0,0.8979695444981136,343.1131386861314,511.03284671532845,274.0
21,160,148.13697486784753,21566.0,123.44682752457551,266.6,3285.0,0.8199769061033909,300.3576864535769,667.172907153729,3285.0
22,160,134.82,50.0,113.10416666666667,,,,,,
23,160,126.68405779578018,16541.0,122.83613066233532,197.4927587424938,2831.0,0.7823495133660014,546.5061815612858,544.1995761215119,2883.0
24,160,136.98974878444085,24680.0,126.2684985279686,223.6206743566992,4508.0,0.8232731618060607,506.50421472937,680.3362910381544,4508.0
25,160,,,,,,,,,
26,160,,,,,,,,,
27,160,121.84682377049181,3904.0,118.7131969514641,179.9090909090909,869.0,0.7803158042273455,380.897583429229,740.1864211737629,2696.0
28,160,114.75,108.0,115.36363636363636,276.5945945945946,37.0,0.6164441129814032,532.4054054054054,978.0,37.0
29,160,121.8017019082001,11634.0,119.95386749913284,195.0242214532872,1734.0,0.8261962075858862,174.2249134948097,633.7572087658593,1760.0
2,160,155.7063980725472,14942.0,124.97907822922984,232.60886197003506,3137.0,0.7925968715706929,727.2878546381894,737.3213261077462,17011.0
30,160,120.06481481481481,1188.0,117.2979002624672,174.28030303030303,396.0,0.9108067395223362,619.9368686868687,12.563131313131313,1057.0
31,160,148.51790959374404,131075.0,117.18425164473685,370.2284023668639,22815.0,0.9548440084471986,212.85176419022574,439.9676966907736,210643.0
32,160,135.75003412969284,14650.0,128.2198250728863,202.05828917486753,2642.0,0.8065942989591516,553.7922028766086,290.51362604087814,5302.0
33,160,124.71932616330115,18224.0,115.91484118291348,217.73739837398375,3690.0,0.8701583606765947,505.2878048780488,453.4620596205962,3690.0
34,160,,,,,,,,,
35,160,130.24920127795528,313.0,122.3027027027027,172.6904761904762,84.0,0.5760989775508625,463.4166666666667,346.98809523809524,966.0
36,160,,,,,,,,,
37,160,147.77154726735597,54160.0,125.40383868210428,257.0060824742268,9700.0,0.9768251963462768,255.76061855670102,756.7457731958763,9836.0
38,160,124.32984539969834,10608.0,120.4906876790831,195.45334507042253,2272.0,0.9443296288179158,883.5136443661971,174.38908450704224,28178.0
39,160,168.2405797101449,345.0,116.6144578313253,426.3388429752066,121.0,0.7799536607128392,544.3388429752066,215.19834710743802,121.0
3,160,158.7237919197254,15148.0,129.84572638264092,230.11175710594316,3096.0,0.8391460867169642,707.3242894056848,620.7541989664082,18274.0
40,160,135.823544639679,30903.0,121.00237981913375,270.4342585249802,6305.0,0.5642773567199514,464.3525773195876,556.3363996827915,6305.0
41,160,116.84586323791578,541305.0,116.62149291199054,334.14162001216164,95382.0,0.80008623428011,178.38440166907802,787.2743913946027,107400.0
42,160,117.49456351366959,606090.0,116.47256622785633,335.50953315901626,107467.0,0.7381785095488678,689.7574511245313,765.8183814566332,107493.0
43,160,114.054183859839,14783.0,113.14263174502997,686.9325192802056,3112.0,0.8242163742724377,604.1217866323907,266.0633033419023,6607.0
44,160,,,,,,,,,
45,160,120.79927412037503,337246.0,115.78767352800384,1285.6323165972944,61504.0,0.9851414110161019,698.4184931061394,1072.979594823101,61530.0
46,160,109.76615024196991,630037.0,113.81648543205777,551.8706319010794,96724.0,0.9770843259438238,608.5347897109301,1051.5289793639633,96724.0
47,160,114.57298294731484,15716.0,109.14951989026063,369.0211267605634,3976.0,0.5946238286909339,676.1765593561369,442.0980885311871,23092.0
48,160,121.25773195876289,291.0,117.28602150537634,176.05154639175257,97.0,0.8842927458152721,247.57731958762886,218.7422680412371,123.0
49,160,,,,,,,,,
4,160,135.4991650896137,8983.0,132.75068666807522,196.50453367875647,1544.0,0.8623595886682871,572.4099740932643,292.6230569948186,3773.0
50,160,108.8292047160191,174554.0,112.10480205717019,1215.5845461272818,32432.0,0.8897769040293394,162.01924025653676,314.7812345831278,32720.0
51,160,106.67109570575775,5193.0,106.22334772500831,200.9847494553377,918.0,0.906676770643151,597.9498910675381,541.6873638344226,2687.0
52,160,107.5564608114714,12274.0,106.37402487876871,211.7813476126729,2241.0,0.8966086882087277,528.9830432842481,643.7594823739402,2289.0
53,160,123.08411214953271,856.0,119.8488271068636,193.33333333333334,240.0,0.8519942884713385,1078.9875,739.9583333333334,288.0
54,160,109.37408556212326,17087.0,108.0627286983795,644.6773671432425,3707.0,0.7975331405535442,692.6992176962503,332.309684380901,3707.0
55,160,,,,,,,,,
56,160,127.65916398713826,311.0,121.3225806451613,200.65060240963857,83.0,0.8839689602682343,510.51807228915663,670.2289156626506,83.0
57,160,113.04800505921582,17394.0,110.92298507462687,201.01585460170148,2586.0,0.7999584069903377,658.7617942768754,655.3085846867749,2586.0
58,160,127.11627906976744,43.0,125.48979591836735,160.48837209302326,43.0,0.893789106272148,844.2093023255813,586.1627906976744,188.0
59,160,109.08543461049399,208405.0,112.58663694421014,1519.8499429693095,37699.0,0.9879294462046413,1081.5747102045148,341.60407437863074,37699.0
5,160,148.12663985760432,15169.0,131.3264909847434,198.23906048906048,3108.0,0.8326373727390642,622.4124839124839,449.483268983269,13992.0
60,160,109.75023415045926,746315.0,113.9809679026979,287.6113645378818,100840.0,0.8502638895441933,294.37502975009915,878.815926219754,102226.0
61,160,109.26911457465894,474337.0,115.76460269395426,235.3921893178847,83373.0,0.8782180595190304,918.9723171770237,960.7562400297459,83399.0
62,160,109.06705981106306,281152.0,114.20213204384977,286.25453815261045,49800.0,0.9461080695291919,1039.236626506024,258.0877309236948,50059.0
63,160,107.29204607552987,510553.0,111.25093522346918,236.8066436079418,89048.0,0.9708118189694223,495.6760623483964,132.31433608840177,89769.0
64,160,107.64944745433026,691979.0,107.50109251871379,250.75319128921498,106305.0,0.92321305863746,412.9097314331405,411.270194252387,106305.0
65,160,107.38967154183509,442583.0,111.51674866886837,225.85206686017415,89919.0,0.792127214373849,937.082841223768,178.9901578086945,231431.0
66,160,,,,,,,,,
67,160,,,,,,,,,
68,160,127.12222222222222,180.0,123.83501683501683,172.88333333333333,60.0,0.9290250945673878,279.98333333333335,687.05,381.0
69,160,127.37264742785446,797.0,122.93295292439372,184.06521739130434,276.0,0.6899638093450743,471.713768115942,530.25,1166.0
6,160,151.72916862376704,10645.0,139.64865407794295,208.4899257688229,1886.0,0.8489051992809922,854.2762460233298,639.9056203605514,11922.0
70,160,108.6238544452636,557481.0,114.66722810001144,269.16325208713175,83368.0,0.8846358314545373,967.6893532290567,806.1843633048652,100771.0
71,160,128.3846153846154,117.0,125.46067415730337,158.3846153846154,39.0,0.7547032530164139,618.7692307692307,867.6923076923077,81.0
72,160,109.64135935402187,522866.0,115.60657923983108,226.72075079589672,90464.0,0.9463629484174002,789.6561284046693,997.7907233816767,90490.0
73,160,126.26666666666667,195.0,123.55882352941177,192.33333333333334,66.0,0.8410104534032208,359.8787878787879,833.3939393939394,302.0
74,160,110.04379822038227,297592.0,115.95367083397643,249.18313416519018,53054.0,0.9175344260721205,407.6165227881027,998.0484035134015,53147.0
75,160,134.12962962962962,54.0,127.02020202020202,164.77777777777777,18.0,0.3973597071195132,583.5,46.0,88.0
76,160,108.09654022455499,618913.0,113.07214523155386,241.86924466320914,94673.0,0.4577484176533365,348.9707942074298,278.77198356447985,106289.0
77,160,108.00594702493613,676809.0,113.85481744191334,296.06078226679807,102497.0,0.8547123487940458,936.0744802286896,301.46340868513226,104001.0
78,160,108.37279971636941,722066.0,112.70929140230949,273.33316371845166,108088.0,0.8881434143397434,943.3902098290282,341.4387906150544,108963.0
79,160,121.74084507042254,355.0,119.86363636363636,189.1530612244898,98.0,0.9511526250126009,611.4387755102041,1174.3061224489795,322.0
7,160,147.25649789364914,12581.0,127.79718726868985,185.81618832634635,3101.0,0.7914284691411507,581.9983876168977,256.5114479200258,24797.0
8,160,156.45894192064404,17390.0,119.66879305945395,198.15634415801807,2987.0,0.8209116567551723,712.5912286575159,435.41278875125545,16465.0
9,160,139.1592678815124,12457.0,128.61756373937678,195.58918194009834,2237.0,0.8830622635402289,577.5789003129191,230.04738489047833,3207.0
10,161,152.4658379373849,10860.0,132.5397132894227,234.2203947368421,2736.0,0.8805532698111934,699.7635233918129,668.9941520467836,16900.0
11,161,126.98513011152416,807.0,124.69800235017627,168.3189189189189,185.0,0.774793819801452,304.6918918918919,249.73513513513512,489.0
12,161,159.82640472039694,14914.0,131.16627771295217,228.73653395784544,2562.0,0.5805986560023897,674.8466042154566,528.295862607338,16733.0
13,161,151.45244176542704,19576.0,121.3637207144514,230.9060052219321,3447.0,0.8647754635281629,559.230635335074,483.14998549463303,33800.0
14,161,131.6127491942223,8377.0,128.66461760983546,184.34514721919302,1834.0,0.9789011667187085,250.33642311886587,1169.1526717557251,7391.0
15,161,127.05668016194332,247.0,125.35844748858447,188.6984126984127,63.0,0.8188507131981674,106.38095238095238,575.968253968254,171.0
16,161,132.67337807606265,447.0,129.36701030927836,187.36423841059602,151.0,0.5159066881487646,368.0198675496689,813.4900662251656,209.0
17,161,142.78328045815994,24271.0,123.47284644194757,298.65693772436396,6407.0,0.9774098712524493,990.6297799282036,853.0068674886843,6407.0
18,161,130.39391447368422,6080.0,127.1063210790796,201.0622406639004,1687.0,0.7940580735845251,264.1926496739775,785.9602845287493,16662.0
19,161,151.76465422612515,13665.0,126.23288527664896,258.700288184438,2776.0,0.8755181566284094,708.3220461095101,443.90165706051874,25625.0
1,161,137.9242266971144,24085.0,124.4332298136646,216.77284754732344,4913.0,0.8463806741183733,641.6761652757989,482.84001628332993,27465.0
20,161,127.07392996108949,1285.0,122.02586975914362,185.95925925925926,270.0,0.8975419477110128,343.22222222222223,510.7925925925926,270.0
21,161,148.33521586931155,21425.0,123.98262635379061,261.54148740012295,3254.0,0.8217598090607251,300.1140135218193,666.8242163491088,3254.0
22,161,118.96825396825396,63.0,112.92380952380952,,,,,,
23,161,126.73225844415676,16994.0,122.14647942266433,197.76296805221574,2911.0,0.790497985090741,546.3620748883545,543.5740295431124,2969.0
24,161,138.03464667702715,21878.0,127.2078402366864,221.72894912241725,4501.0,0.8259434739348337,506.63874694512333,680.0337702732726,4501.0
25,161,,,,,,,,,
26,161,,,,,,,,,
27,161,121.77167919799498,3990.0,118.12024123633623,180.1591422121896,886.0,0.7977066788200535,378.24379232505646,739.5045146726862,2835.0
28,161,115.51612903225806,93.0,115.03658536585365,270.83870967741933,31.0,0.6414458864199617,532.483870967742,976.6129032258065,31.0
29,161,122.06543897216274,11675.0,120.48,195.23191733639496,1742.0,0.8321142793327372,174.17221584385763,633.5223880597015,1742.0
2,161,156.0340227716769,14843.0,125.62140042437102,235.57931920359667,3114.0,0.7927921614698145,728.7193320488118,737.4720616570328,20273.0
30,161,119.70616113744076,1266.0,116.81099656357388,196.2654028436019,422.0,0.9289557932775349,618.5876777251185,13.007109004739336,1104.0
31,161,128.19295764898993,202262.0,118.625515992758,409.62484547200086,38019.0,0.4301868445753431,249.01486099055737,395.13143428285855,134204.0
32,161,135.6717635066259,14715.0,128.1557555523298,203.64119850187265,2670.0,0.809006466393688,553.2670411985018,289.69850187265916,2672.0
33,161,124.73771125593726,18106.0,115.92635869565217,236.24972796517955,3676.0,0.8692661567809689,505.2151795429815,453.6689336235038,3676.0
34,161,,,,,,,,,
35,161,122.6554054054054,444.0,122.35027027027027,182.79646017699116,113.0,0.9659099390711786,72.05309734513274,619.6725663716815,1781.0
36,161,120.87179487179488,39.0,117.62777777777778,168.84615384615384,13.0,0.0,294.0,289.0,13.0
37,161,147.6341445414122,54199.0,125.50584885331692,251.47428278688525,9760.0,0.9773426519903823,255.1968237704918,758.3431352459016,9932.0
