Position,Frame,mean_curved,volume_curved,mean_background,mean_mip,volume_mip
16,29,153.3738670129092,40049,181.84371205550738,59233.873454973516,11893
17,29,160.21836694345592,30348,182.63813856506493,58911.00875218805,7998
19,29,153.16342516833436,37277,177.1207130730051,59530.412703691385,9021
1,29,158.66079186006178,60541,193.04494452849218,59481.13924938618,14255
2,29,159.09419916394663,52389,180.6633419775251,60075.16705211224,12972
3,29,167.95115686558816,48277,188.36651134367122,59655.813911667385,13902
48,29,154.24178793066554,37384,180.01614265603004,58619.08852140078,10280
49,29,143.24510177479195,49865,164.03008627682325,58309.02643207199,12447
4,29,147.10499597459523,44716,166.5816745175505,58507.51144479033,10922
50,29,156.62223812783967,32134,182.0996972544107,58994.502323660025,9683
51,29,170.72116387072316,42204,209.53478951548848,59334.72136038186,10056
52,29,171.9312888198758,33488,208.5674019607843,59939.93118325963,9271
53,29,148.36141739155732,34373,163.8679537382752,56891.17735849057,9805
54,29,146.1742583508526,34248,161.42416907178102,58116.360109539026,10955
55,29,155.7525848259793,34335,180.93382856025804,57968.76140316009,10063
56,29,143.01975646401903,44593,160.78384296551184,56880.5935378534,11637
57,29,137.25031669622498,23682,151.33283783783784,58061.72649800267,7510
58,29,158.64059607053622,55631,185.45578851412944,59799.8182622687,12430
59,29,173.450782878213,37426,215.1917452376371,59262.48757073565,9896
5,29,146.1138794342334,66105,168.29740580605312,59154.01689736875,16038
60,29,134.5335442629302,30974,146.06135922330097,57835.89337419423,9463
61,29,140.11782401604412,27923,153.214919086677,57603.41445783133,8300
62,29,150.34933057370156,61844,175.09094908862352,59727.14600781686,14328
63,29,156.5137509456063,40979,184.99353647276084,58340.80052056973,13831
64,29,145.43564003401082,36459,167.09577205882354,59279.30905391658,9830
65,29,161.06158225951452,53392,195.51828310241393,59694.44187836797,12990
66,29,142.4392039411073,35726,159.0950093146387,59346.85218093699,9904
67,29,158.50199816169123,50046,188.7068015399713,60111.22462446818,11517
68,29,151.75008381948635,44739,174.95358680580895,56991.16471856089,12063
69,29,164.07621811516725,32735,192.30329161846672,59522.179736869366,9653
6,29,155.1278774746745,53997,188.84438510606734,59893.63716532931,12587
70,29,152.96872752457313,37541,177.79107745643645,57613.69217191775,11331
71,29,147.91147757857763,43842,166.91915684057503,58596.84903925715,10877
72,29,149.3736494073612,40075,167.57369689916035,55623.69005043558,15267
73,29,151.75061225424,43691,176.97357319111677,58646.25660617638,12564
7,29,162.7682324933225,34444,197.5093227707468,59891.68073570062,9406
